trip_id,rider_id,driver_id,vehicle_type,trip_fare,day_type,rating,wait_time,trip_duration
101964,1405,5078,Economy,45.13,Weekday,5,4,71
101965,1008,5004,Economy,27.25,Weekday,2,18,58
101966,1350,5070,Premium,59.3,Weekend,1,14,45
101967,1349,5089,Economy,62.01,Weekday,5,9,27
101968,1197,5030,Economy,23.79,Weekday,5,8,35
101969,1344,5087,Shared,55.5,Weekend,Not given,5,29
101970,1060,5019,Premium,34.55,Weekend,4,15,73
101971,1106,5019,Economy,47.32,Weekday,5,12,43
101972,1498,5052,SUV,31.55,Weekend,5,21,59
101973,1069,5054,Economy,31.91,Weekday,5,18,48
101974,1234,5035,Shared,14.23,Weekend,5,21,63
101975,1471,5056,Premium,64.1,Weekday,5,8,64
101976,1145,5035,Economy,60.76,Weekday,4,18,29
101977,1242,5079,Premium,15.29,Weekday,4,6,63
101978,1076,5096,Economy,33.27,Weekday,Not given,16,18
101979,1206,5023,Economy,9.52,Weekend,1,22,32
101980,1450,5060,Premium,53.19,Weekend,4,18,64
101981,1472,5056,Economy,45.36,Weekend,4,15,47
101982,1088,5078,Economy,56.28,Weekend,5,21,32
101983,1323,5090,Shared,39.37,Weekday,5,13,52
101984,1092,5015,Shared,57.57,Weekday,2,20,19
101985,1448,5061,Premium,40.66,Weekday,3,5,56
101986,1372,5066,Shared,38.43,Weekday,Not given,13,64
101987,1198,5019,Economy,36.73,Weekend,5,19,30
101988,1088,5094,Premium,24.75,Weekday,4,19,65
101989,1474,5013,Economy,11.1,Weekday,4,14,47
101990,1487,5079,Economy,30.68,Weekday,Not given,12,50
101991,1312,5048,Shared,21.93,Weekend,5,11,34
101992,1215,5073,Shared,7.66,Weekday,4,10,12
101993,1186,5097,SUV,16.75,Weekday,Not given,10,63
101994,1429,5067,SUV,19.04,Weekday,4,23,34
101995,1270,5094,Economy,46.81,Weekend,4,5,50
101996,1125,5056,Economy,12.39,Weekday,3,12,64
101997,1048,5025,Shared,56.18,Weekday,2,5,18
101998,1032,5064,Economy,37.69,Weekend,5,16,59
101999,1462,5033,Economy,27.16,Weekday,5,19,73
102000,1187,5064,Shared,49.07,Weekday,4,12,70
102001,1492,5007,Shared,17.73,Weekday,5,15,38
102002,1252,5095,Premium,15.54,Weekday,1,9,45
102003,1218,5017,Premium,26.38,Weekend,4,10,49
102004,1038,5035,Premium,57.91,Weekday,5,15,33
102005,1151,5048,Shared,14.52,Weekday,4,5,69
102006,1407,5002,Premium,63.84,Weekend,3,20,62
102007,1033,5017,Economy,34.11,Weekday,5,20,56
102008,1305,5046,Economy,42.62,Weekday,3,22,26
102009,1070,5012,SUV,41.41,Weekday,5,24,31
102010,1153,5052,Economy,33.45,Weekday,3,16,33
102011,1348,5065,Shared,34.06,Weekday,5,24,45
102012,1260,5005,Economy,27.12,Weekday,Not given,13,29
102013,1443,5049,Economy,62.29,Weekday,5,6,49
102014,1074,5081,Economy,56.34,Weekday,4,17,50
102015,1325,5098,Economy,15.91,Weekend,1,10,66
102016,1085,5027,Economy,51.88,Weekday,Not given,5,71
102017,1433,5049,Premium,56.07,Weekend,3,22,48
102018,1479,5003,Economy,42.5,Weekend,5,20,16
102019,1330,5092,SUV,7.82,Weekday,5,9,36
102020,1076,5001,Premium,28.05,Weekday,5,12,35
102021,1176,5011,Economy,37.2,Weekday,3,3,28
102022,1150,5074,Economy,49.1,Weekday,5,19,67
102023,1031,5011,SUV,19.23,Weekday,2,3,40
102024,1006,5032,Economy,44.36,Weekend,5,8,53
102025,1193,5085,Shared,19.13,Weekday,4,14,38
102026,1338,5091,Economy,41.32,Weekday,4,14,12
102027,1384,5042,Premium,57.53,Weekend,5,20,44
102028,1224,5098,SUV,11.17,Weekday,1,21,26
102029,1218,5072,Shared,10.25,Weekday,5,20,20
102030,1071,5061,Shared,58.18,Weekend,4,23,41
102031,1285,5086,Shared,20.99,Weekday,2,15,65
102032,1326,5097,Economy,41.53,Weekend,5,19,69
102033,1288,5050,Economy,26.74,Weekday,Not given,7,46
102034,1065,5075,Economy,27.59,Weekday,4,18,34
102035,1041,5057,Economy,18.55,Weekday,5,18,65
102036,1120,5074,Economy,17.78,Weekday,4,8,67
102037,1418,5047,Economy,16.81,Weekend,5,23,14
102038,1018,5067,SUV,63.92,Weekend,4,19,33
102039,1080,5046,Economy,55.32,Weekday,5,16,27
102040,1312,5028,Premium,48.46,Weekday,4,10,57
102041,1261,5097,Premium,43.6,Weekend,Not given,23,16
102042,1462,5083,Economy,16.43,Weekday,5,18,31
102043,1180,5017,Economy,28.12,Weekday,3,16,56
102044,1048,5082,Economy,11.16,Weekday,4,16,74
102045,1085,5026,Economy,31.08,Weekend,5,12,72
102046,1075,5008,Premium,59.18,Weekday,Not given,16,33
102047,1149,5064,Economy,7.42,Weekend,4,16,64
102048,1494,5007,SUV,61.68,Weekend,1,10,32
102049,1209,5020,Economy,61.06,Weekday,3,7,38
102050,1172,5094,Economy,9.78,Weekday,4,10,38
102051,1225,5018,Economy,52.92,Weekday,4,17,34
102052,1407,5079,SUV,29.33,Weekday,4,10,40
102053,1298,5084,Economy,51.62,Weekend,5,8,52
102054,1054,5084,Economy,24.27,Weekend,Not given,20,74
102055,1499,5015,Economy,64.97,Weekend,4,6,28
102056,1282,5044,Premium,29.31,Weekend,5,24,34
102057,1116,5018,Premium,10.35,Weekend,5,4,65
102058,1107,5011,Economy,47.93,Weekday,5,17,31
102059,1281,5021,Shared,57.2,Weekday,Not given,7,43
102060,1226,5030,Economy,22.14,Weekday,5,4,39
102061,1293,5015,Economy,60.48,Weekend,5,7,23
102062,1182,5047,Economy,20.68,Weekday,Not given,14,34
102063,1403,5013,Premium,36.13,Weekend,4,11,40
102064,1238,5002,Economy,23.52,Weekday,4,19,50
102065,1025,5028,Economy,34.65,Weekday,5,22,25
102066,1312,5027,Shared,9.24,Weekday,Not given,9,27
102067,1071,5025,Premium,44.89,Weekday,2,16,31
102068,1339,5027,Shared,14.7,Weekday,5,15,62
102069,1169,5043,Economy,11.12,Weekday,5,19,31
102070,1183,5021,Shared,8.06,Weekday,2,15,28
102071,1069,5022,Economy,61.91,Weekend,5,12,15
102072,1350,5075,SUV,32.77,Weekday,3,7,37
102073,1108,5015,Premium,56.75,Weekday,5,24,31
102074,1295,5036,Economy,9.31,Weekend,4,17,60
102075,1418,5052,Shared,64.23,Weekday,4,15,41
102076,1325,5063,Premium,52.94,Weekend,Not given,3,52
102077,1035,5046,Economy,16.08,Weekday,4,7,13
102078,1286,5018,Premium,19.57,Weekend,4,20,37
102079,1436,5091,SUV,41.04,Weekday,5,9,43
102080,1371,5015,Shared,59.1,Weekday,5,14,21
102081,1448,5007,Premium,18.71,Weekday,4,3,37
102082,1415,5014,SUV,61.37,Weekday,Not given,22,73
102083,1183,5042,SUV,19.19,Weekday,4,19,10
102084,1014,5090,Premium,31.79,Weekday,4,16,27
102085,1409,5082,Economy,61.59,Weekday,5,5,22
102086,1143,5003,Shared,22.66,Weekday,5,14,18
102087,1108,5076,SUV,34.54,Weekday,5,5,45
102088,1124,5059,Economy,37.43,Weekday,5,5,48
102089,1018,5060,Economy,19.49,Weekday,3,7,41
102090,1136,5067,SUV,9.91,Weekend,5,22,68
102091,1270,5085,Economy,11.67,Weekend,Not given,16,14
102092,1281,5058,Premium,45.69,Weekday,4,12,15
102093,1333,5088,Economy,49.57,Weekend,Not given,4,60
102094,1100,5087,Economy,35.22,Weekend,Not given,10,15
102095,1457,5043,Economy,33.67,Weekday,Not given,10,41
102096,1129,5037,SUV,23.42,Weekday,4,9,30
102097,1481,5087,Premium,36.41,Weekday,5,11,14
102098,1196,5081,Economy,54.9,Weekday,5,9,48
102099,1366,5085,Economy,35.56,Weekend,3,16,20
102100,1256,5001,Premium,28.49,Weekday,5,17,42
102101,1196,5026,Economy,23.73,Weekend,2,22,67
102102,1032,5065,SUV,9.67,Weekday,5,12,35
102103,1007,5072,Economy,34.74,Weekday,5,18,34
102104,1163,5048,Premium,40.56,Weekend,4,6,62
102105,1194,5038,Premium,40.79,Weekend,5,22,74
102106,1201,5059,Premium,17.23,Weekday,Not given,22,17
102107,1077,5094,Economy,20.29,Weekend,4,17,37
102108,1497,5023,Shared,53.59,Weekday,2,15,71
102109,1473,5069,Shared,29.59,Weekday,5,6,63
102110,1038,5041,Economy,38.59,Weekday,Not given,6,41
102111,1121,5035,Economy,37.55,Weekday,Not given,13,66
102112,1099,5046,Premium,54.72,Weekend,4,16,71
102113,1314,5045,Economy,36.4,Weekday,Not given,22,67
102114,1117,5075,Premium,42.72,Weekday,3,8,70
102115,1326,5005,Premium,10.16,Weekday,5,23,50
102116,1436,5067,Economy,8.19,Weekend,Not given,19,62
102117,1188,5087,Premium,35.4,Weekday,4,4,65
102118,1019,5041,Economy,24.49,Weekend,4,23,13
102119,1270,5025,Economy,34.75,Weekday,5,4,53
102120,1438,5070,Economy,23.44,Weekend,3,13,33
102121,1196,5033,Premium,12.27,Weekend,5,10,18
102122,1081,5024,Economy,14.95,Weekday,3,20,40
102123,1196,5007,Economy,47.19,Weekend,Not given,17,40
102124,1152,5058,SUV,15.3,Weekend,5,10,30
102125,1312,5009,Shared,31.85,Weekday,4,14,32
102126,1087,5001,Economy,45.62,Weekday,5,10,43
102127,1295,5043,Economy,28.58,Weekend,5,5,63
102128,1009,5075,Economy,35.85,Weekday,3,21,10
102129,1416,5033,Economy,59.53,Weekday,3,24,55
102130,1431,5003,Economy,22.12,Weekday,5,24,25
102131,1209,5056,Economy,59.31,Weekday,Not given,3,43
102132,1171,5065,Premium,46.65,Weekday,Not given,22,28
102133,1387,5063,Economy,38.94,Weekday,2,13,22
102134,1472,5086,Shared,27.69,Weekday,5,19,54
102135,1361,5033,Economy,27.7,Weekday,4,19,37
102136,1070,5014,Economy,33.21,Weekend,4,6,50
102137,1308,5058,Premium,47.74,Weekday,5,20,20
102138,1366,5028,Premium,13.47,Weekday,5,11,38
102139,1476,5031,SUV,27.66,Weekday,4,7,11
102140,1175,5064,Economy,43.11,Weekend,5,20,16
102141,1092,5092,Economy,46.14,Weekday,4,12,21
102142,1362,5067,Premium,64.72,Weekend,3,24,74
102143,1371,5073,Premium,48.69,Weekday,2,10,41
102144,1312,5004,Premium,55.21,Weekday,4,13,74
102145,1118,5018,Premium,42.91,Weekday,5,24,36
102146,1246,5041,Economy,64.63,Weekday,5,20,16
102147,1412,5034,Premium,23.8,Weekday,4,14,46
102148,1400,5042,Shared,19.64,Weekday,4,6,72
102149,1264,5006,Economy,53.98,Weekday,Not given,4,50
102150,1226,5044,Economy,55.8,Weekday,2,24,17
102151,1003,5062,Shared,35.33,Weekend,4,15,39
102152,1418,5055,Premium,45.05,Weekday,4,16,20
102153,1196,5014,Economy,64.94,Weekday,Not given,23,38
102154,1436,5054,Economy,49.86,Weekday,4,11,60
102155,1304,5011,Economy,39.51,Weekday,4,17,63
102156,1434,5080,SUV,24.71,Weekend,5,19,68
102157,1260,5002,Economy,11.8,Weekend,5,24,58
102158,1071,5051,Economy,16.93,Weekday,5,3,53
102159,1133,5025,Economy,17.97,Weekend,Not given,8,31
102160,1323,5004,Economy,23.17,Weekend,5,6,59
102161,1374,5013,Economy,32.72,Weekend,5,21,17
102162,1006,5062,Shared,9.55,Weekend,Not given,3,48
102163,1376,5039,Economy,53.59,Weekday,4,6,54
102164,1461,5009,Economy,23.63,Weekday,3,19,11
102165,1180,5005,Economy,18.69,Weekday,3,17,59
102166,1168,5011,Economy,58.86,Weekend,Not given,7,62
102167,1043,5077,Economy,50.18,Weekend,3,4,39
102168,1265,5092,Economy,38.85,Weekend,Not given,5,28
102169,1258,5022,Economy,22.73,Weekday,4,21,60
102170,1499,5033,Premium,56.6,Weekday,Not given,3,38
102171,1021,5013,Economy,55.29,Weekday,5,18,17
102172,1307,5081,Economy,53.87,Weekend,5,11,19
102173,1230,5047,Shared,30.98,Weekday,5,8,68
102174,1274,5067,Premium,63.34,Weekend,Not given,15,18
102175,1042,5096,Economy,31.9,Weekday,Not given,5,25
102176,1143,5086,Economy,59.99,Weekday,Not given,20,36
102177,1023,5014,Economy,11.35,Weekend,4,10,60
102178,1374,5050,Premium,32.79,Weekend,Not given,8,55
102179,1227,5079,Economy,30.25,Weekday,4,14,60
102180,1008,5066,Shared,11.63,Weekday,5,18,32
102181,1321,5089,Economy,12.93,Weekday,4,17,70
102182,1007,5042,Economy,30.57,Weekday,4,6,17
102183,1328,5074,Shared,49.86,Weekday,1,3,62
102184,1333,5073,Economy,40.08,Weekday,4,11,38
102185,1285,5082,Economy,48.04,Weekday,5,11,31
102186,1195,5024,Economy,25.34,Weekday,Not given,8,74
102187,1463,5037,Premium,43.12,Weekday,Not given,18,27
102188,1116,5082,Economy,32.73,Weekday,4,13,18
102189,1446,5052,Shared,38.52,Weekend,Not given,16,73
102190,1195,5088,Economy,34.77,Weekday,Not given,23,42
102191,1025,5057,Shared,43.79,Weekday,5,20,70
102192,1016,5039,Economy,44.85,Weekend,5,8,53
102193,1182,5090,Premium,62.55,Weekday,4,21,65
102194,1429,5031,Premium,39.78,Weekday,5,11,61
102195,1306,5081,Economy,54.15,Weekday,5,23,35
102196,1476,5095,Premium,37.09,Weekend,5,18,52
102197,1409,5015,Premium,52.71,Weekend,Not given,4,19
102198,1100,5068,Premium,33.56,Weekday,3,6,57
102199,1413,5067,Economy,58.7,Weekday,4,8,50
102200,1171,5036,Shared,42.05,Weekday,5,22,35
102201,1125,5044,SUV,7.2,Weekend,4,15,26
102202,1361,5047,Economy,46.28,Weekday,3,24,71
102203,1087,5009,SUV,17.77,Weekday,4,16,72
102204,1197,5094,Premium,16.12,Weekday,4,9,20
102205,1109,5058,Economy,62.93,Weekday,5,9,70
102206,1487,5043,SUV,47.28,Weekend,5,19,35
102207,1457,5049,Economy,58.32,Weekday,5,19,24
102208,1276,5035,Economy,57.18,Weekend,5,23,32
102209,1259,5042,Premium,36.07,Weekday,5,12,26
102210,1154,5026,SUV,35.11,Weekday,4,23,25
102211,1241,5005,SUV,24.59,Weekend,4,17,73
102212,1032,5092,Premium,36.54,Weekday,4,18,60
102213,1486,5019,Shared,41.51,Weekday,4,21,13
102214,1371,5093,Economy,30.76,Weekend,3,12,20
102215,1474,5062,Economy,22.85,Weekday,5,12,33
102216,1245,5013,Premium,52.93,Weekday,5,20,62
102217,1280,5022,Economy,53.32,Weekday,5,8,39
102218,1023,5029,Economy,47.39,Weekend,5,13,61
102219,1151,5051,Economy,35.64,Weekday,5,8,19
102220,1053,5069,Economy,60.48,Weekday,4,17,40
102221,1337,5055,Shared,13.18,Weekday,3,11,48
102222,1063,5006,Economy,7.9,Weekday,Not given,13,13
102223,1136,5030,Economy,14.48,Weekday,1,22,51
102224,1442,5062,Economy,64.63,Weekday,5,16,59
102225,1491,5050,Shared,55.45,Weekday,5,10,73
102226,1392,5035,Premium,60.14,Weekday,5,8,65
102227,1425,5053,SUV,45.53,Weekday,2,14,58
102228,1467,5051,Shared,26.91,Weekday,5,13,33
102229,1352,5034,SUV,60.97,Weekend,5,11,72
102230,1455,5076,Economy,62.34,Weekday,4,16,24
102231,1285,5098,Premium,23.92,Weekday,5,11,46
102232,1335,5079,Economy,44.69,Weekday,Not given,6,63
102233,1132,5075,Economy,61.81,Weekend,5,11,10
102234,1493,5052,Shared,52.9,Weekday,2,20,34
102235,1197,5098,Economy,9.98,Weekday,Not given,9,38
102236,1358,5064,Economy,36.22,Weekday,5,14,55
102237,1354,5037,Shared,20.85,Weekday,4,20,17
102238,1463,5051,Premium,11.43,Weekday,5,22,31
102239,1222,5058,Premium,47.93,Weekday,5,16,54
102240,1366,5035,Shared,39.76,Weekday,Not given,10,43
102241,1338,5095,Premium,55.17,Weekday,Not given,9,27
102242,1147,5001,Shared,20.56,Weekday,5,21,51
102243,1463,5086,Premium,50.02,Weekday,1,8,60
102244,1255,5085,Premium,44.59,Weekday,Not given,6,54
102245,1158,5091,Premium,31.6,Weekday,5,7,54
102246,1120,5065,Economy,26.66,Weekday,Not given,21,60
102247,1093,5005,Shared,7.92,Weekday,4,8,35
102248,1082,5098,Premium,22.16,Weekday,4,8,57
102249,1405,5028,Economy,61.19,Weekend,5,18,35
102250,1347,5047,Economy,12.27,Weekday,5,13,17
102251,1365,5059,Economy,49.7,Weekday,5,11,11
102252,1389,5005,Economy,29.23,Weekend,5,3,49
102253,1247,5033,Economy,39.8,Weekday,4,24,47
102254,1103,5011,Economy,60.9,Weekday,5,4,13
102255,1430,5059,Economy,20.58,Weekday,Not given,5,41
102256,1333,5079,Premium,50.94,Weekday,2,3,35
102257,1030,5007,Premium,27.54,Weekday,Not given,4,36
102258,1085,5005,Economy,45.19,Weekday,4,21,29
102259,1398,5008,Economy,18.59,Weekend,4,3,37
102260,1299,5074,Economy,28.75,Weekend,5,6,42
102261,1152,5025,Premium,61.36,Weekday,5,4,71
102262,1423,5091,Economy,45.13,Weekend,4,15,38
102263,1333,5037,Premium,62.41,Weekday,5,12,26
102264,1401,5014,Shared,20.47,Weekday,2,16,70
102265,1288,5095,Economy,26.62,Weekend,1,14,42
102266,1220,5024,Premium,33.91,Weekend,5,12,21
102267,1155,5049,Shared,49.09,Weekend,Not given,12,14
102268,1011,5019,Shared,22.15,Weekday,Not given,18,39
102269,1473,5097,Economy,22.32,Weekday,5,23,74
102270,1421,5079,Economy,53.51,Weekday,5,19,61
102271,1324,5049,Economy,24.04,Weekday,5,16,68
102272,1415,5053,Economy,45.6,Weekday,3,4,37
102273,1135,5030,Economy,36.01,Weekday,5,14,14
102274,1441,5028,Premium,46.0,Weekday,5,16,22
102275,1405,5057,Economy,22.47,Weekday,5,13,36
102276,1349,5097,Economy,39.0,Weekday,5,8,22
102277,1455,5044,SUV,26.72,Weekday,Not given,9,68
102278,1003,5093,Economy,28.78,Weekday,3,16,40
102279,1383,5085,Economy,39.93,Weekday,5,9,54
102280,1245,5026,Shared,33.81,Weekday,4,22,27
102281,1465,5020,Premium,53.22,Weekday,5,5,52
102282,1276,5089,Economy,20.19,Weekday,5,22,65
102283,1470,5068,Premium,37.1,Weekday,4,15,31
102284,1361,5025,Premium,41.32,Weekday,3,21,24
102285,1112,5047,Premium,33.71,Weekday,4,12,52
102286,1378,5071,Economy,10.21,Weekend,5,18,53
102287,1372,5065,Economy,39.39,Weekday,5,23,20
102288,1197,5031,Economy,21.93,Weekday,4,24,10
102289,1242,5010,Economy,35.95,Weekday,1,10,25
102290,1192,5060,Economy,40.66,Weekday,4,19,66
102291,1182,5059,Shared,27.9,Weekday,5,3,23
102292,1246,5047,Economy,48.06,Weekend,Not given,24,52
102293,1206,5025,Economy,20.42,Weekday,4,15,65
102294,1125,5048,Premium,37.66,Weekday,5,6,69
102295,1300,5072,SUV,56.56,Weekend,4,23,35
102296,1118,5024,Shared,52.32,Weekday,4,21,67
102297,1083,5017,Premium,25.36,Weekday,4,21,74
102298,1343,5013,Economy,32.42,Weekday,5,19,39
102299,1294,5006,Economy,7.92,Weekend,5,12,74
102300,1423,5026,Shared,46.2,Weekday,1,17,66
102301,1179,5052,Economy,46.28,Weekday,1,19,41
102302,1348,5032,SUV,56.16,Weekday,Not given,11,50
102303,1488,5010,Premium,59.77,Weekend,Not given,23,50
102304,1461,5079,Economy,35.55,Weekend,1,17,61
102305,1017,5092,Economy,60.84,Weekend,4,11,27
102306,1018,5010,Premium,23.37,Weekend,2,19,30
102307,1254,5024,Economy,34.77,Weekday,Not given,12,16
102308,1356,5023,Shared,54.75,Weekday,Not given,11,67
102309,1209,5021,Shared,58.03,Weekday,4,21,60
102310,1479,5012,Economy,61.99,Weekday,4,18,43
102311,1442,5052,Premium,10.38,Weekday,3,8,66
102312,1259,5011,Economy,26.41,Weekday,4,7,47
102313,1376,5080,Economy,14.81,Weekday,5,22,40
102314,1367,5009,Economy,33.12,Weekday,Not given,11,71
102315,1231,5052,Economy,46.65,Weekday,5,20,49
102316,1351,5044,Shared,11.94,Weekday,4,22,73
102317,1278,5094,Premium,61.69,Weekday,4,16,52
102318,1220,5053,Economy,31.04,Weekday,4,7,10
102319,1227,5033,Economy,50.35,Weekday,5,21,26
102320,1268,5069,Economy,31.03,Weekday,4,14,47
102321,1259,5004,Economy,31.17,Weekday,Not given,7,44
102322,1108,5090,Economy,50.77,Weekday,Not given,12,16
102323,1467,5006,Economy,43.31,Weekday,3,7,38
102324,1387,5098,Economy,42.7,Weekday,5,24,19
102325,1467,5061,Premium,20.36,Weekend,4,18,26
102326,1472,5022,SUV,27.19,Weekday,4,24,30
102327,1111,5051,Economy,20.48,Weekday,4,10,71
102328,1227,5049,Economy,17.55,Weekday,5,3,72
102329,1058,5051,Economy,10.13,Weekday,Not given,24,39
102330,1308,5073,Economy,30.08,Weekend,4,11,74
102331,1462,5099,Economy,12.72,Weekday,5,15,70
102332,1282,5090,Economy,10.67,Weekend,5,11,15
102333,1038,5090,Economy,41.76,Weekday,Not given,3,50
102334,1290,5091,Economy,20.37,Weekday,4,20,18
102335,1400,5029,Premium,46.66,Weekday,4,17,58
102336,1290,5050,Shared,56.84,Weekday,1,12,44
102337,1389,5036,Economy,34.01,Weekend,1,12,44
102338,1081,5079,SUV,12.88,Weekday,2,18,28
102339,1074,5010,Economy,41.08,Weekday,5,20,32
102340,1040,5046,Economy,46.55,Weekday,Not given,3,68
102341,1055,5076,Economy,58.55,Weekend,4,15,50
102342,1135,5019,Premium,35.56,Weekday,5,21,11
102343,1386,5004,Economy,31.93,Weekend,4,19,66
102344,1359,5034,Economy,24.12,Weekday,3,12,31
102345,1278,5078,Economy,53.59,Weekend,5,15,21
102346,1080,5041,Shared,21.02,Weekend,4,20,24
102347,1276,5007,Premium,54.34,Weekday,4,12,29
102348,1266,5042,Premium,44.69,Weekday,5,14,73
102349,1243,5073,Shared,55.94,Weekday,Not given,10,52
102350,1033,5088,Economy,11.78,Weekday,5,19,56
102351,1477,5092,Economy,29.26,Weekday,4,23,74
102352,1218,5063,Economy,55.55,Weekday,3,3,45
102353,1144,5024,Shared,10.41,Weekday,Not given,4,15
102354,1211,5029,Economy,30.1,Weekday,Not given,18,15
102355,1133,5073,Economy,17.3,Weekday,Not given,21,25
102356,1204,5064,SUV,19.27,Weekend,1,17,27
102357,1321,5094,Economy,48.51,Weekday,3,17,30
102358,1004,5051,Premium,11.21,Weekend,1,20,52
102359,1346,5047,Economy,63.23,Weekday,5,3,52
102360,1243,5059,Economy,49.96,Weekday,Not given,16,47
102361,1014,5060,Economy,51.35,Weekday,5,12,17
102362,1425,5067,Economy,37.81,Weekend,4,5,63
102363,1247,5090,Premium,18.29,Weekday,5,5,24
102364,1394,5055,SUV,7.21,Weekend,4,11,50
102365,1146,5072,Economy,46.62,Weekday,5,11,36
102366,1368,5094,Economy,59.29,Weekday,4,16,28
102367,1412,5037,Premium,8.3,Weekday,4,12,14
102368,1316,5005,Economy,43.01,Weekend,1,5,24
102369,1016,5091,Premium,49.84,Weekday,2,8,55
102370,1249,5019,Premium,15.86,Weekend,5,24,61
102371,1293,5007,SUV,58.97,Weekend,Not given,13,61
102372,1414,5003,Premium,39.41,Weekday,3,11,15
102373,1344,5070,Economy,38.72,Weekday,3,21,23
102374,1338,5012,SUV,33.23,Weekend,1,19,50
102375,1042,5068,Economy,56.11,Weekend,5,21,36
102376,1088,5058,Economy,39.82,Weekday,4,7,29
102377,1095,5013,Economy,18.59,Weekday,1,19,12
102378,1481,5002,Economy,59.07,Weekday,5,7,62
102379,1140,5048,Shared,11.73,Weekend,5,20,57
102380,1034,5032,Economy,55.66,Weekday,5,19,18
102381,1094,5038,Economy,21.82,Weekday,3,9,68
102382,1209,5090,Economy,14.39,Weekday,3,20,17
102383,1305,5020,SUV,47.98,Weekday,4,22,71
102384,1389,5056,Economy,57.37,Weekday,5,13,14
102385,1049,5026,Premium,26.87,Weekday,5,10,62
102386,1178,5013,Economy,35.31,Weekday,5,20,65
102387,1046,5076,Economy,51.28,Weekday,Not given,20,18
102388,1247,5031,Economy,9.33,Weekday,4,13,18
102389,1172,5060,Economy,42.44,Weekday,4,6,71
102390,1212,5074,Premium,45.07,Weekday,Not given,5,25
102391,1406,5096,Economy,23.94,Weekday,5,11,14
102392,1284,5022,Economy,43.03,Weekend,4,15,34
102393,1192,5032,Premium,42.93,Weekday,4,7,68
102394,1270,5019,Economy,57.75,Weekend,5,21,35
102395,1150,5048,Economy,37.24,Weekday,5,19,24
102396,1360,5090,SUV,12.87,Weekday,3,24,42
102397,1495,5081,Economy,27.38,Weekday,3,17,16
102398,1041,5082,Shared,36.34,Weekday,5,13,60
102399,1486,5088,SUV,47.54,Weekday,Not given,20,36
102400,1439,5062,Economy,64.9,Weekday,Not given,16,59
102401,1032,5062,Economy,46.39,Weekday,4,4,44
102402,1108,5040,Economy,63.64,Weekday,4,23,35
102403,1466,5081,Premium,10.68,Weekday,4,17,40
102404,1368,5070,Economy,10.6,Weekday,3,5,64
102405,1369,5073,Economy,34.24,Weekday,1,15,61
102406,1172,5031,Economy,40.95,Weekend,Not given,23,43
102407,1064,5064,SUV,17.35,Weekend,4,5,69
102408,1182,5056,Shared,29.91,Weekend,2,17,69
102409,1176,5048,Economy,39.32,Weekday,2,4,58
102410,1374,5001,Economy,18.63,Weekday,2,14,64
102411,1052,5012,Premium,63.92,Weekday,5,22,58
102412,1220,5072,Economy,19.29,Weekday,2,15,27
102413,1188,5062,Economy,26.85,Weekday,Not given,10,17
102414,1398,5096,Economy,63.65,Weekday,2,16,12
102415,1061,5069,Shared,28.85,Weekday,5,14,60
102416,1175,5039,Premium,42.16,Weekend,Not given,9,61
102417,1004,5095,Economy,8.7,Weekend,3,6,16
102418,1292,5018,Economy,20.31,Weekday,4,4,37
102419,1091,5073,Premium,21.47,Weekday,4,14,60
102420,1197,5096,Economy,59.74,Weekend,4,14,49
102421,1315,5068,Economy,32.67,Weekday,Not given,14,48
102422,1428,5096,Economy,22.84,Weekday,4,12,21
102423,1404,5062,Economy,43.91,Weekend,5,5,48
102424,1109,5055,Premium,34.36,Weekend,5,21,26
102425,1274,5053,SUV,37.16,Weekday,4,15,65
102426,1412,5014,Economy,44.09,Weekday,5,7,74
102427,1206,5030,Economy,55.14,Weekday,Not given,5,74
102428,1291,5082,Economy,25.82,Weekday,3,16,70
102429,1021,5001,Economy,50.2,Weekend,4,11,41
102430,1138,5006,SUV,9.28,Weekday,Not given,23,38
102431,1109,5057,Economy,17.87,Weekday,4,4,39
102432,1415,5084,Shared,44.68,Weekday,4,24,45
102433,1041,5082,Economy,30.85,Weekday,4,21,11
102434,1316,5057,Shared,14.97,Weekday,3,18,19
102435,1089,5050,SUV,25.4,Weekday,2,9,69
102436,1221,5057,Shared,29.44,Weekday,5,17,63
102437,1372,5093,Premium,12.89,Weekday,Not given,16,22
102438,1111,5053,Economy,8.99,Weekday,3,11,38
102439,1475,5012,Economy,16.93,Weekday,1,6,61
102440,1283,5018,Premium,20.83,Weekday,3,11,58
102441,1371,5049,Premium,62.33,Weekend,Not given,6,29
102442,1457,5042,Economy,14.33,Weekday,4,23,74
102443,1296,5066,Economy,13.98,Weekday,3,18,67
102444,1302,5064,Economy,44.43,Weekend,5,9,27
102445,1408,5079,Premium,37.06,Weekday,5,3,50
102446,1294,5030,Premium,22.25,Weekday,5,21,71
102447,1425,5098,Premium,15.73,Weekend,Not given,12,29
102448,1395,5024,Economy,61.68,Weekday,Not given,20,72
102449,1396,5081,Premium,32.03,Weekday,5,8,10
102450,1085,5005,Economy,36.17,Weekend,5,7,15
102451,1280,5069,Economy,48.27,Weekend,4,6,23
102452,1135,5073,Economy,41.83,Weekday,5,8,70
102453,1485,5003,Economy,52.95,Weekday,Not given,19,44
102454,1488,5004,Economy,18.92,Weekday,5,14,44
102455,1025,5021,Premium,32.42,Weekday,Not given,20,21
